CVE ID,GHIssue,CWE name,CVE severity,CPE dependency name ,CPE dependency version,Description,Related attacks,Availability,Confidentiality,Integrity,Access Control,Non-Repudiation,Other,Categories path
CVE-2017-8817,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-125,critical,haxx:libcurl,*,The FTP wildcard function in curl and libcurl before 7.57.0 allows remote attackers to cause a denial of service (out-of-bounds read and application crash) or possibly have unspecified other impact via a string that ends with an '[' character.,"Denial of Service (DoS), Remote code execution (RCE) attack",1,0,0,0,0,0,Availability
CVE-2017-8818,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-119,critical,haxx:libcurl,7.56.0,curl and libcurl before 7.57.0 on 32-bit platforms allow attackers to cause a denial of service (out-of-bounds access and application crash) or possibly have unspecified other impact because too little memory is allocated for interfacing to an SSL library.,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2017-9805,https://api.github.com/repos/nmap/nmap/issues/1712,CWE-502,high,apache:struts,*,"The REST Plugin in Apache Struts 2.1.1 through 2.3.x before 2.3.34 and 2.5.x before 2.5.13 uses an XStreamHandler with an instance of XStream for deserialization without any type filtering, which can lead to Remote Code Execution when deserializing XML payloads.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2017-9805,https://api.github.com/repos/nmap/nmap/issues/1463,CWE-502,high,apache:struts,*,"The REST Plugin in Apache Struts 2.1.1 through 2.3.x before 2.3.34 and 2.5.x before 2.5.13 uses an XStreamHandler with an instance of XStream for deserialization without any type filtering, which can lead to Remote Code Execution when deserializing XML payloads.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2018-0735,https://api.github.com/repos/4paradigm/OpenMLDB/issues/1723,CWE-327,medium,openssl:openssl,1.1.1,The OpenSSL ECDSA signature algorithm has been shown to be vulnerable to a timing side channel attack. An attacker could use variations in the signing algorithm to recover the private key. Fixed in OpenSSL 1.1.0j (Affected 1.1.0-1.1.0i). Fixed in OpenSSL 1.1.1a (Affected 1.1.1).,Information disclosure attack,0,0,0,0,0,0,
CVE-2018-1000001,https://api.github.com/repos/kubeflow/kubeflow/issues/3531,CWE-787,high,gnu:glibc,*,In glibc 2.26 and earlier there is confusion in the usage of getcwd() by realpath() which can be used to write before the destination buffer leading to a buffer underflow and potential code execution.,Heap-based Buffer Overflow,0,0,0,0,0,0,
CVE-2018-1000001,https://api.github.com/repos/kubeflow/pipelines/issues/1545,CWE-787,high,gnu:glibc,*,In glibc 2.26 and earlier there is confusion in the usage of getcwd() by realpath() which can be used to write before the destination buffer leading to a buffer underflow and potential code execution.,Heap-based Buffer Overflow,0,0,0,0,0,0,
CVE-2018-1000005,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-125,critical,haxx:libcurl,*,"libcurl 7.49.0 to and including 7.57.0 contains an out bounds read in code handling HTTP/2 trailers. It was reported (https://github.com/curl/curl/pull/2231) that reading an HTTP/2 trailer could mess up future trailers since the stored size was one byte less than required. The problem is that the code that creates HTTP/1-like headers from the HTTP/2 trailer data once appended a string like `:` to the target buffer, while this was recently changed to `: ` (a space was added after the colon) but the following math wasn't updated correspondingly. When accessed, the data is read out of bounds and causes either a crash or that the (too large) data gets passed to client write. This could lead to a denial-of-service situation or an information disclosure if someone has a service that echoes back or uses the trailers for something.","Information disclosure attack, Denial of Service (DoS)",1,0,0,0,0,0,Availability
CVE-2018-1000120,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-787,critical,debian:debian_linux,8.0,A buffer overflow exists in curl 7.12.3 to and including curl 7.58.0 in the FTP URL handling that allows an attacker to cause a denial of service or worse.,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2018-1000122,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-125,critical,debian:debian_linux,8.0,A buffer over-read exists in curl 7.20.0 to and including curl 7.58.0 in the RTSP+RTP handling code that allows an attacker to cause a denial of service or information leakage,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2018-1000300,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-787,critical,haxx:curl,*,curl version curl 7.54.1 to and including curl 7.59.0 contains a CWE-122: Heap-based Buffer Overflow vulnerability in denial of service and more that can result in curl might overflow a heap based memory buffer when closing down an FTP connection with very long server command replies.. This vulnerability appears to have been fixed in curl < 7.54.1 and curl >= 7.60.0.,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2018-1000301,https://api.github.com/repos/argoproj/argo-workflows/issues/2363,CWE-125,critical,debian:debian_linux,8.0,curl version curl 7.20.0 to and including curl 7.59.0 contains a CWE-126: Buffer Over-read vulnerability in denial of service that can result in curl can be tricked into reading data beyond the end of a heap based buffer used to store downloaded RTSP content.. This vulnerability appears to have been fixed in curl < 7.20.0 and curl >= 7.60.0.,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2018-1000517,https://api.github.com/repos/kubeflow/pipelines/issues/8943,CWE-120,critical,busybox:busybox,*,BusyBox project BusyBox wget version prior to commit 8e2174e9bd836e53c8b9c6e00d1bc6e2a718686e contains a Buffer Overflow vulnerability in Busybox wget that can result in heap buffer overflow. This attack appear to be exploitable via network connectivity. This vulnerability appears to have been fixed in after commit 8e2174e9bd836e53c8b9c6e00d1bc6e2a718686e.,Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2018-10237,https://api.github.com/repos/h2oai/h2o-3/issues/6595,CWE-770,medium,google:guava,*,"Unbounded memory allocation in Google Guava 11.0 through 24.x before 24.1.1 allows remote attackers to conduct denial of service attacks against servers that depend on this library and deserialize attacker-provided data, because the AtomicDoubleArray class (when serialized with Java serialization) and the CompoundOrdering class (when serialized with GWT serialization) perform eager allocation without appropriate checks on what a client has sent and whether the data size is reasonable.","Denial of Service (DoS), Remote code execution (RCE) attack",1,0,0,0,0,0,Availability
CVE-2018-10822,https://api.github.com/repos/nmap/nmap/issues/1376,CWE-22,high,[], ,"Directory traversal vulnerability in the web interface on D-Link DWR-116 through 1.06, DIR-140L through 1.02, DIR-640L through 1.02, DWR-512 through 2.02, DWR-712 through 2.02, DWR-912 through 2.02, DWR-921 through 2.02, and DWR-111 through 1.01 devices allows remote attackers to read arbitrary files via a /.. or // after ""GET /uir"" in an HTTP request.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2017-6190.",Remote code execution (RCE) attack,0,0,0,0,0,0,
CVE-2018-10823,https://api.github.com/repos/nmap/nmap/issues/1377,CWE-78,high,[], ,"An issue was discovered on D-Link DWR-116 through 1.06, DWR-512 through 2.02, DWR-712 through 2.02, DWR-912 through 2.02, DWR-921 through 2.02, and DWR-111 through 1.01 devices. An authenticated attacker may execute arbitrary code by injecting the shell command into the chkisg.htm page Sip parameter. This allows for full control over the device internals.",Arbitrary code attack ,0,1,1,1,0,0,"Confidentiality, Integrity, Access Control"
CVE-2018-11770,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/29,CWE-287,medium,apache:spark,*,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2018-11770,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/28,CWE-287,medium,apache:spark,*,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2018-11770,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/27,CWE-287,medium,apache:spark,*,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2018-11770,299,CWE-287,medium,apache:spark,*,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2018-11770,300,CWE-287,medium,apache:spark,*,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
